id,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,mgi_symbol
ENSMUSG00000096674,7377.28229347153,-16.7082533868561,1.66300679601257,-10.0470144962233,9.46927855634217e-24,1.43147083936225e-19,Mup15
ENSMUSG00000078673,7133.95766295972,-8.41326245459005,0.889488094842797,-9.4585441934183,3.1226022072031e-21,2.36021887831446e-17,Mup19
ENSMUSG00000021556,234.556613305635,2.74180146929257,0.306015544125274,8.95968038855619,3.25620854921532e-19,1.6408034879496e-15,Golm1
ENSMUSG00000034634,196.663145971747,5.32201176617872,0.599061776149471,8.88391143962894,6.45496828052602e-19,2.43949388741779e-15,Ly6d
ENSMUSG00000032080,4317.94994184038,1.96399028630526,0.244538946357657,8.03140078731171,9.63659852592747e-16,2.91352919832891e-12,Apoa4
ENSMUSG00000096688,1792.99875138022,-6.62298473266808,0.830528432985864,-7.97442263217592,1.53094811885863e-15,3.85722378546431e-12,Mup17
ENSMUSG00000073842,192563.086544114,-5.41498355466682,0.690052503695007,-7.8472051411615,4.25411084994176e-15,9.18705624550994e-12,Mup7
ENSMUSG00000021208,312.545947744521,2.07190481893375,0.2670015803344,7.75989721236423,8.49982457518899e-15,1.60614810128915e-11,Ifi27l2b
ENSMUSG00000038092,1637.47591142812,-3.36717271563549,0.448156736491332,-7.51338190740466,5.76191198685288e-14,9.67809150058389e-11,Hsd3b5
ENSMUSG00000015568,1392.46164654978,2.87221950771562,0.385742494204705,7.44595047438924,9.62489111543847e-14,1.45499478992083e-10,Lpl
ENSMUSG00000038576,170.983813925977,-2.44659637352847,0.333316463536465,-7.34016060164039,2.13337703439029e-13,2.93184187535255e-10,Susd4
ENSMUSG00000031150,42.4487025090582,4.28922779732608,0.58636307744749,7.31496910753251,2.57440610713104e-13,3.24310809345833e-10,Ccdc120
ENSMUSG00000042041,174.343524822856,1.71614278671338,0.243599666689739,7.04493076708166,1.85553743047377e-12,2.15770456434399e-09,2010003K11Rik
ENSMUSG00000060803,42235.4162244831,-1.3430645920375,0.19103838545929,-7.03033889659682,2.06032491863224e-12,2.22470941392597e-09,Gstp1
ENSMUSG00000032231,257.564760139228,3.64778881944047,0.531615641411835,6.86170333467405,6.80442613773278e-12,6.85750066160709e-09,Anxa2
ENSMUSG00000073830,103042.907586232,-3.85323741454348,0.572090457949258,-6.73536389394778,1.63520169621353e-11,1.54495900260375e-08,Mup14
ENSMUSG00000001095,50.0384160857996,-2.45382947900016,0.365674831809346,-6.71041391298028,1.94073115295237e-11,1.72576663759888e-08,Slc13a2
ENSMUSG00000000031,55.9804234698235,7.4971033519379,1.11877167535656,6.70119159885643,2.06726769958162e-11,1.73616032303196e-08,H19
