id,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,mgi_symbol
ENSMUSG00000028081,2140.73262595242,-6.05443499318415,0.285621150657582,-21.1974322603389,1.00850829336506e-99,1.56923890447604e-95,Rps3a1
ENSMUSG00000027014,988.872540232774,3.71662021889805,0.24778346478824,14.9994682739397,7.40098402546526e-51,5.75796557181197e-47,Cwc22
ENSMUSG00000057262,232.029882591624,6.64935227018845,0.460114929108228,14.4515029822568,2.45274587614089e-47,1.27215752775841e-43,Gm10020
ENSMUSG00000062006,625.385063223873,-5.04767472548808,0.363857350495864,-13.8726748782432,9.2752284285898e-44,3.60806385872143e-40,Rpl34
ENSMUSG00000061906,229.614892389445,-7.30899979132075,0.554024234731449,-13.19256330883,9.68356728758422e-40,3.01352613989621e-36,Ugt2b38
ENSMUSG00000034674,136.975019451283,-3.63544236980139,0.286222892486102,-12.7014381631892,5.80529706335691e-37,1.50550703843056e-33,Tdg
ENSMUSG00000048388,176.396397236665,8.81314596270978,0.796541820500556,11.0642602006402,1.8699953914253e-28,4.15673261293966e-25,Fam171b
ENSMUSG00000048058,109.882906331378,-2.12972067362261,0.202667941138503,-10.5084240835464,7.90026358470963e-26,1.53660126722602e-22,Ldlrad3
ENSMUSG00000096403,84.2608318325487,10.02886348008,0.975690417873663,10.2787352385155,8.78731196298151e-25,1.51922860159991e-21,Gm9825
ENSMUSG00000089960,4240.98876800344,-2.18845134820495,0.217596474198864,-10.0573842304305,8.52328622340647e-24,1.32622333636205e-20,Ugt1a1
ENSMUSG00000095454,87.3885760732841,10.1675635577444,1.02446994928202,9.9247064932165,3.25057650072934e-23,4.59808821375896e-20,NA
ENSMUSG00000026874,13481.4275414465,-1.81739220493783,0.188485798464898,-9.64206438755266,5.31090033193872e-22,6.88646743041387e-19,Hc
ENSMUSG00000027803,177.826772270397,-2.72740336018579,0.288341174430288,-9.45894517345524,3.11065225756993e-21,3.72321147136832e-18,Wwtr1
ENSMUSG00000053110,533.796761514806,-3.86956005680746,0.41063065245805,-9.42345641671935,4.36478037958719e-21,4.85114162188405e-18,Yap1
ENSMUSG00000028008,213.826993854092,3.91218157822321,0.422680056756955,9.25565688677086,2.12917125107172e-20,2.20866031111173e-17,Asic5
ENSMUSG00000079247,43.0755538877751,8.83377342211006,1.00646036656187,8.77707033043612,1.67788083292123e-18,1.24322979810735e-15,Gm13691
ENSMUSG00000094125,43.0755538877751,8.83377342211006,1.00646036656187,8.77707033043612,1.67788083292123e-18,1.24322979810735e-15,Gm13698
ENSMUSG00000094336,43.0755538877751,8.83377342211006,1.00646036656187,8.77707033043612,1.67788083292123e-18,1.24322979810735e-15,Gm13693
ENSMUSG00000095824,43.0755538877751,8.83377342211006,1.00646036656187,8.77707033043612,1.67788083292123e-18,1.24322979810735e-15,Gm13697
ENSMUSG00000096337,43.0755538877751,8.83377342211006,1.00646036656187,8.77707033043612,1.67788083292123e-18,1.24322979810735e-15,Gm13694
ENSMUSG00000096484,43.0755538877751,8.83377342211006,1.00646036656187,8.77707033043612,1.67788083292123e-18,1.24322979810735e-15,Gm13696
ENSMUSG00000072324,37.1630154925236,8.78221158050416,1.024121376283,8.57536204583363,9.87755836321094e-18,6.98612764234374e-15,Gm8420
ENSMUSG00000089675,32.800428731539,5.70944320693639,0.689054914020775,8.28590449144413,1.17214821395926e-16,7.92983748226351e-14,Ugt1a8
ENSMUSG00000091697,18.8162069368508,7.78244971235507,0.971259096831738,8.01274318844636,1.1217772509211e-15,7.27285584347177e-13,Eif3s6-ps2
ENSMUSG00000062410,2731.45266170846,-2.05942207117214,0.260070208969637,-7.91871579344399,2.39976169193434e-15,1.49361167705993e-12,Hsd3b3
ENSMUSG00000084329,37.0673094721,6.84718704161623,0.893999970493851,7.6590461606322,1.87319067258411e-14,1.12103257174649e-11,Gm6733
ENSMUSG00000090306,202.039973485047,-2.32301682109302,0.304301139094256,-7.63394060241581,2.27684845406373e-14,1.31213933130487e-11,Adh6-ps1
ENSMUSG00000094685,21.5445230143603,7.84570072303627,1.04353829853713,7.51836394891749,5.5465922336124e-14,3.08232054125032e-11,Gm5900
ENSMUSG00000091957,1173.84384483612,4.01381760240523,0.536037027565558,7.48794839907647,6.99585191064856e-14,3.75363640447212e-11,Rps2-ps10
ENSMUSG00000027820,223.173864996401,-3.73443068593472,0.515923309764569,-7.23834456644119,4.54194335254803e-13,2.28049846917272e-10,Mme
ENSMUSG00000062611,907.82803917723,8.50330968029835,1.17476600321699,7.23830078246461,4.54340954655233e-13,2.28049846917272e-10,Rps3a2
ENSMUSG00000080242,720.790572764399,1.78038656747995,0.24635408697619,7.22694147003139,4.93992872759279e-13,2.40204034379199e-10,Gm15487
ENSMUSG00000095280,16.4622711544456,-21.2922768981723,2.96132376902496,-7.19012122919034,6.47338189538803e-13,3.05229764521932e-10,Gm21738
ENSMUSG00000090175,3320.15312681397,2.06993883924642,0.289815607718629,7.14226143836964,9.18077663351879e-13,4.20155542404566e-10,Ugt1a9
ENSMUSG00000062209,31.6172839839495,-8.03468218917648,1.15354134479869,-6.96523122071421,3.27864813282522e-12,1.45759328419315e-09,Erbb4
ENSMUSG00000025909,16.9734012814267,6.92812109048752,1.03403549115815,6.70008055790023,2.08304673797075e-11,9.00339090078469e-09,Sntg1
ENSMUSG00000059040,930.22061270094,-26.9140169606236,4.02942858849284,-6.67936318253265,2.39982764007005e-11,1.00922481295919e-08,Eno1b
ENSMUSG00000044103,42.6260409662157,2.71004446491294,0.406279210354338,6.67039906508966,2.55108778060347e-11,1.04460331226816e-08,Il1f9
ENSMUSG00000021867,316.164501058065,-1.78191631095247,0.269290198929173,-6.6170856497497,3.66349260089799e-11,1.39034011877982e-08,Tmem254b
ENSMUSG00000072676,316.164501058065,-1.78191631095247,0.269290198929173,-6.6170856497497,3.66349260089799e-11,1.39034011877982e-08,Tmem254a
ENSMUSG00000072680,1016.58349098836,-1.5852442502531,0.239416830413469,-6.62127323093957,3.56118018776983e-11,1.39034011877982e-08,Tmem254c
ENSMUSG00000061833,279.127438676717,9.22316815518184,1.40387647596619,6.56978609804982,5.03875924107235e-11,1.86674032835919e-08,Gm6311
ENSMUSG00000045392,52.462384278403,-7.5154880123261,1.15357430478352,-6.51495788451744,7.27100558394547e-11,2.63108946246957e-08,Olfr1033
ENSMUSG00000059751,575.254963068936,9.07376696684883,1.39385052778226,6.50985653482229,7.52226122015256e-11,2.66014510421759e-08,Rps3a3
ENSMUSG00000083689,12.6968075909548,6.94156162535392,1.08721059416617,6.38474428284772,1.71684115975092e-10,5.93645521016095e-08,Gm14094
ENSMUSG00000041750,57.9828502502087,4.49283632157642,0.705504998095432,6.36825583618144,1.91189823715703e-10,6.46720360220945e-08,Cd1d2
ENSMUSG00000025936,129.085830999819,-3.39155802525167,0.533301584425777,-6.35954987627399,2.02345821581265e-10,6.6989382634138e-08,Gm4956
ENSMUSG00000030532,40.0276230143516,3.0950612580312,0.488526405860293,6.33550453138926,2.36565861904684e-10,7.66867669007683e-08,Hddc3
ENSMUSG00000097554,2200.8482685366,8.67289674661209,1.39846519256113,6.20172514321122,5.58475523289666e-10,1.77344472293616e-07,Gm26825
ENSMUSG00000032482,40.4843677802935,2.34480844708348,0.380903982104836,6.1559042626079,7.46503114927295e-10,2.32311769365374e-07,Cspg5
