id,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,mgi_symbol
ENSMUSG00000028081,2140.73262595242,-6.05443499318416,0.28562115065744,-21.1974322603495,1.00850829313877e-99,1.56923890412392e-95,Rps3a1
ENSMUSG00000027014,988.872540232774,3.71662021889805,0.247783464788107,14.9994682739477,7.400984024571e-51,5.75796557111624e-47,Cwc22
ENSMUSG00000057262,232.029882591624,6.64935227018844,0.460114929108071,14.4515029822617,2.45274587596648e-47,1.27215752766795e-43,Gm10020
ENSMUSG00000062006,625.385063223873,-5.0476747254881,0.363857350495777,-13.8726748782465,9.27522842815996e-44,3.60806385855422e-40,Rpl34
ENSMUSG00000061906,229.614892389445,-7.30899979132074,0.554024234731408,-13.192563308831,9.6835672874587e-40,3.01352613985715e-36,Ugt2b38
ENSMUSG00000034674,136.975019451283,-3.63544236980136,0.286222892485956,-12.7014381631956,5.80529706288447e-37,1.50550703830804e-33,Tdg
ENSMUSG00000048388,176.396397236665,8.81314596270978,0.796541820500575,11.0642602006399,1.86999539143067e-28,4.1567326129516e-25,Fam171b
ENSMUSG00000048058,109.882906331378,-2.12972067362264,0.202667941138293,-10.5084240835575,7.90026358378583e-26,1.53660126704634e-22,Ldlrad3
ENSMUSG00000096403,84.2608318325487,10.0288634800799,0.975690417873577,10.2787352385164,8.78731196290119e-25,1.51922860158603e-21,Gm9825
ENSMUSG00000089960,4240.98876800344,-2.18845134820495,0.217596474198723,-10.0573842304371,8.5232862228399e-24,1.32622333627389e-20,Ugt1a1
ENSMUSG00000095454,87.3885760732841,10.1675635577445,1.02446994928205,9.92470649321625,3.2505765007375e-23,4.5980882137705e-20,NA
ENSMUSG00000026874,13481.4275414465,-1.81739220493782,0.188485798464751,-9.64206438756021,5.31090033154833e-22,6.88646742990767e-19,Hc
ENSMUSG00000027803,177.826772270397,-2.72740336018579,0.288341174430161,-9.45894517345941,3.11065225744581e-21,3.72321147121976e-18,Wwtr1
ENSMUSG00000053110,533.796761514806,-3.86956005680746,0.410630652458009,-9.42345641672029,4.36478037954789e-21,4.85114162184037e-18,Yap1
ENSMUSG00000028008,213.826993854092,3.91218157822321,0.422680056756937,9.25565688677126,2.12917125106382e-20,2.20866031110354e-17,Asic5
ENSMUSG00000079247,43.0755538877751,8.83377342211007,1.00646036656173,8.77707033043735,1.67788083290284e-18,1.24322979809372e-15,Gm13691
ENSMUSG00000094125,43.0755538877751,8.83377342211007,1.00646036656173,8.77707033043735,1.67788083290284e-18,1.24322979809372e-15,Gm13698
ENSMUSG00000094336,43.0755538877751,8.83377342211007,1.00646036656173,8.77707033043735,1.67788083290284e-18,1.24322979809372e-15,Gm13693
ENSMUSG00000095824,43.0755538877751,8.83377342211007,1.00646036656173,8.77707033043735,1.67788083290284e-18,1.24322979809372e-15,Gm13697
ENSMUSG00000096337,43.0755538877751,8.83377342211007,1.00646036656173,8.77707033043735,1.67788083290284e-18,1.24322979809372e-15,Gm13694
ENSMUSG00000096484,43.0755538877751,8.83377342211007,1.00646036656173,8.77707033043735,1.67788083290284e-18,1.24322979809372e-15,Gm13696
ENSMUSG00000072324,37.1630154925236,8.78221158050416,1.02412137628292,8.57536204583433,9.87755836315118e-18,6.98612764230147e-15,Gm8420
ENSMUSG00000089675,32.800428731539,5.7094432069364,0.689054914020602,8.28590449144623,1.17214821393851e-16,7.92983748212313e-14,Ugt1a8
ENSMUSG00000091697,18.8162069368508,7.78244971235508,0.971259096831612,8.0127431884474,1.1217772509116e-15,7.27285584341019e-13,Eif3s6-ps2
ENSMUSG00000062410,2731.45266170846,-2.05942207117214,0.260070208969516,-7.91871579344766,2.39976169186343e-15,1.4936116770158e-12,Hsd3b3
ENSMUSG00000084329,37.0673094721,6.84718704161624,0.893999970493905,7.65904616063175,1.87319067259061e-14,1.12103257175038e-11,Gm6733
ENSMUSG00000090306,202.039973485047,-2.32301682109303,0.304301139094135,-7.63394060241886,2.27684845400987e-14,1.31213933127383e-11,Adh6-ps1
ENSMUSG00000094685,21.5445230143603,7.84570072303626,1.0435382985371,7.51836394891775,5.54659223360121e-14,3.0823205412441e-11,Gm5900
ENSMUSG00000091957,1173.84384483612,4.01381760240523,0.536037027565597,7.48794839907594,6.99585191067709e-14,3.75363640448743e-11,Rps2-ps10
ENSMUSG00000027820,223.173864996401,-3.73443068593473,0.515923309764596,-7.23834456644082,4.54194335256049e-13,2.28049846917272e-10,Mme
ENSMUSG00000062611,907.82803917723,8.50330968029835,1.17476600321699,7.23830078246461,4.54340954655233e-13,2.28049846917272e-10,Rps3a2
ENSMUSG00000080242,720.790572764399,1.78038656747995,0.246354086976061,7.22694147003516,4.9399287274557e-13,2.40204034372533e-10,Gm15487
ENSMUSG00000095280,16.4622711544456,-21.2922769408015,2.96132376901658,-7.19012124360599,6.47338121190098e-13,3.05229732294483e-10,Gm21738
ENSMUSG00000090175,3320.15312681397,2.06993883924642,0.289815607718521,7.14226143837228,9.18077663334238e-13,4.20155542396492e-10,Ugt1a9
ENSMUSG00000062209,31.6172839839495,-8.03468218917648,1.15354134479872,-6.96523122071401,3.27864813283e-12,1.45759328419528e-09,Erbb4
ENSMUSG00000025909,16.9734012814267,6.92812109048751,1.03403549115812,6.70008055790043,2.08304673796789e-11,9.00339090077232e-09,Sntg1
ENSMUSG00000059040,930.22061270094,-26.9140173477738,4.02942858849269,-6.67936327861357,2.39982606683585e-11,1.00922415135043e-08,Eno1b
ENSMUSG00000044103,42.6260409662157,2.71004446491294,0.406279210354239,6.67039906509127,2.55108778057535e-11,1.04460331225664e-08,Il1f9
ENSMUSG00000021867,316.164501058065,-1.78191631095248,0.269290198929061,-6.61708564975246,3.66349260082960e-11,1.39034011875387e-08,Tmem254b
ENSMUSG00000072676,316.164501058065,-1.78191631095248,0.269290198929061,-6.61708564975246,3.66349260082960e-11,1.39034011875387e-08,Tmem254a
ENSMUSG00000072680,1016.58349098836,-1.5852442502531,0.239416830413339,-6.62127323094316,3.56118018768341e-11,1.39034011875387e-08,Tmem254c
ENSMUSG00000061833,279.127438676717,9.22316815518184,1.40387647596619,6.56978609804982,5.03875924107235e-11,1.86674032835919e-08,Gm6311
ENSMUSG00000045392,52.462384278403,-7.5154880123261,1.15357430478357,-6.51495788451714,7.27100558395975e-11,2.63108946247474e-08,Olfr1033
ENSMUSG00000059751,575.254963068936,9.07376696684883,1.39385052778226,6.50985653482229,7.52226122015229e-11,2.66014510421749e-08,Rps3a3
ENSMUSG00000083689,12.6968075909548,6.94156162535391,1.08721059416616,6.38474428284775,1.71684115975061e-10,5.93645521015988e-08,Gm14094
ENSMUSG00000041750,57.9828502502087,4.49283632157637,0.705504998095705,6.36825583617892,1.91189823718851e-10,6.46720360231593e-08,Cd1d2
ENSMUSG00000025936,129.085830999819,-3.39155802525167,0.533301584425856,-6.35954987627303,2.02345821582523e-10,6.69893826345544e-08,Gm4956
ENSMUSG00000030532,40.0276230143516,3.09506125803119,0.48852640586027,6.33550453138956,2.36565861904226e-10,7.66867669006199e-08,Hddc3
ENSMUSG00000097554,2200.8482685366,8.67289674661209,1.39846519256113,6.20172514321125,5.58475523289581e-10,1.77344472293589e-07,Gm26825
ENSMUSG00000032482,40.4843677802935,2.34480844708348,0.38090398210473,6.15590426260961,7.46503114919241e-10,2.32311769362868e-07,Cspg5
ENSMUSG00000034551,18.328540939134,6.74934737902057,1.10066662004844,6.13205420795223,8.67515315558133e-10,2.64677221766364e-07,Hdx
ENSMUSG00000078945,45.9614583762993,-4.37465681069987,0.716497895034968,-6.10561013649087,1.02408706910702e-09,3.06438361448178e-07,Naip2
ENSMUSG00000083898,21.1247687925966,6.55467937720602,1.07894234604726,6.07509696993479,1.23912819013862e-09,3.63789332802961e-07,Gm7340
ENSMUSG00000093483,31.0798905604412,2.84897670389446,0.474387988307475,6.00558356053462,1.90644946400209e-09,5.49339882590233e-07,AA465934
ENSMUSG00000059565,13.9318627117668,6.59625078179875,1.1005576803379,5.99355299558085,2.05305216934079e-09,5.80827122817139e-07,Gm5292
ENSMUSG00000024155,99.591175760933,1.61523397743422,0.270275576549937,5.9762483834191,2.28334779504255e-09,6.34444494479681e-07,Meiob
ENSMUSG00000078673,7133.95766295972,-5.5516858050068,0.941057532654673,-5.89941168564455,3.64799971022714e-09,9.95839920897092e-07,Mup19
ENSMUSG00000029314,154.830995552842,1.94877454211696,0.332631816806898,5.85865345301072,4.66635307066098e-09,1.25186989274974e-06,Agpat9
ENSMUSG00000074207,20302.1523539916,-1.31870071164151,0.226347235275542,-5.82600759420012,5.67690337563318e-09,1.49716299194665e-06,Adh1
ENSMUSG00000034681,298.148579533947,-1.64858332742092,0.283982810525598,-5.80522223992961,6.42806843517499e-09,1.66701241418871e-06,Rnps1
ENSMUSG00000061167,1500.50901272439,-1.23194941263295,0.214300052840637,-5.74871259387455,8.99255259145724e-09,2.2938380052963e-06,Rpl15-ps3
ENSMUSG00000072476,18.4123838465305,6.28824835104745,1.09734815764805,5.73040407205408,1.00191675963817e-08,2.51448786773708e-06,Gm9008
ENSMUSG00000075273,95.3667813593366,1.60107095781917,0.280885254206317,5.70008903579945,1.19744870336613e-08,2.95750822609158e-06,Ttc30b
ENSMUSG00000063730,1875.99613294809,1.81749285540419,0.319911936052863,5.68122864632303,1.33730555268727e-08,3.25132412497092e-06,Hsd3b2
ENSMUSG00000024121,1364.0198465065,-1.72305798963507,0.305222334262251,-5.64525526547673,1.64936342630375e-08,3.94832229435176e-06,Atp6v0c
ENSMUSG00000045211,257.662685604183,1.09420612934868,0.194445582260202,5.62731287916041,1.83038547721493e-08,4.31527242810066e-06,Nudt18
ENSMUSG00000098188,55.6764267457893,20.0419640792974,3.56658030029159,5.61937833774803,1.9164577531239e-08,4.45075860277729e-06,Sowahc
ENSMUSG00000020553,728.535092157334,-1.19714320725063,0.214019477641691,-5.59361802225717,2.22385931388847e-08,5.08871337119184e-06,Pctp
ENSMUSG00000043300,18.7480020357741,6.16922498150499,1.12328309046233,5.49213731951206,3.97098434639088e-08,8.95485745360031e-06,B3galnt1
ENSMUSG00000004631,97.8754203812314,1.71343138240193,0.314462429042032,5.44876342659337,5.07212253029758e-08,1.12746037959186e-05,Sgce
ENSMUSG00000049313,96.1490932495669,3.16237199747091,0.583079321510273,5.42357082614392,5.84200517865598e-08,1.28030423351954e-05,Sorl1
ENSMUSG00000068479,259.384904930332,1.02906658411664,0.189834487832493,5.4208621197676,5.93122948569124e-08,1.28180459440772e-05,Mfap1a
ENSMUSG00000089943,360.814159816941,-1.96906509273483,0.363563544857046,-5.41601357063748,6.09424776545876e-08,1.29899308534984e-05,Ugt1a5
ENSMUSG00000022528,651.889910846306,2.50672948490605,0.463626712764963,5.40678398351227,6.41664541832641e-08,1.34922976633999e-05,Hes1
ENSMUSG00000090165,61.9472380625417,2.08040920130238,0.385914937160501,5.3908491249644,7.01255333019153e-08,1.45487106423707e-05,Ugt1a10
ENSMUSG00000030243,107.758520360795,-1.43949037626977,0.267660815136181,-5.37803927533206,7.53013921666086e-08,1.54169692383215e-05,Recql
ENSMUSG00000024026,4819.19805027028,1.04375604275733,0.195115765899772,5.34941929445871,8.82368980962716e-08,1.78307290178959e-05,Glo1
ENSMUSG00000054942,17.6079059083277,2.4239078124982,0.459220085832975,5.27831400950482,1.30377907121618e-07,2.6008720959133e-05,Fam73a
ENSMUSG00000039470,106.717181098644,4.04005651375246,0.768510815527569,5.25699369758256,1.46429328696066e-07,2.88410171457062e-05,Zdhhc2
ENSMUSG00000068758,32.4512319196421,3.32926624802274,0.635568960348017,5.23824550242312,1.62110325472895e-07,3.1530458304478e-05,Il3ra
ENSMUSG00000053279,8469.58904940131,-1.48866986071721,0.286399650156285,-5.19787597472575,2.01578542792569e-07,3.87229892080541e-05,Aldh1a1
ENSMUSG00000096255,154.515376466627,1.70071163158517,0.327726602477201,5.18942197163712,2.10947874691586e-07,4.00286454902571e-05,Dynlt1b
ENSMUSG00000082935,23.1838554422517,4.26130241602139,0.83408183533724,5.10897400648755,3.23912907169825e-07,6.07239136814756e-05,Gm7658
ENSMUSG00000044533,7845.80448156922,-0.745208569279259,0.145943300368412,-5.10615127517394,3.28786514735907e-07,6.09037877296514e-05,Rps2
ENSMUSG00000083840,1833.33026339038,5.90379072025469,1.17163397612887,5.03893779161394,4.68122595297226e-07,8.56939715626452e-05,NA
ENSMUSG00000040660,163.372105006532,-7.52607946728577,1.49878238384039,-5.02146245407648,5.12795286892949e-07,9.27801705122592e-05,Cyp2b9
ENSMUSG00000087353,6.20887633782284,6.16542616203309,1.22871039344398,5.0178025635088,5.22658487248518e-07,9.34777708228385e-05,Gm13727
ENSMUSG00000083327,23.4935815423239,-20.6402057864418,4.12088827110526,-5.00867881596459,5.48049427672756e-07,9.69051033475919e-05,Vcp-rs
ENSMUSG00000066878,22.7945054807866,20.4760210301032,4.09489462668545,5.00037800647321,5.72180226093955e-07,0.000100035104696876,Gm10184
ENSMUSG00000032080,4317.94994184038,1.29688248557065,0.259544686409287,4.99675991642359,5.83015779753652e-07,0.000100796950366298,Apoa4
ENSMUSG00000074183,220.770819622613,-2.53409180808408,0.5104330976337,-4.96459148090472,6.88458295872932e-07,0.000117718803118493,Gsta1
ENSMUSG00000026185,32.9354507225965,-2.61196746661657,0.527706758353356,-4.94965703067152,7.43443737926714e-07,0.000125738962631953,Igfbp5
ENSMUSG00000080893,210.219418531317,3.42238689825913,0.692175872888492,4.94438918244478,7.63829760758039e-07,0.000127797753520377,Gm15920
ENSMUSG00000095687,187.632890854614,1.15573621388411,0.234868079669415,4.92078879135408,8.61961101942389e-07,0.000142682071768336,Rnaset2a
ENSMUSG00000025934,10009.6280334658,-1.22330397803679,0.248983970686505,-4.91318366665879,8.96092597876869e-07,0.000146770534978569,Gsta3
ENSMUSG00000026890,68.8624225098993,1.71608840416965,0.350220403752281,4.90002405851681,9.58249204541493e-07,0.0001553162252361,Lhx6
ENSMUSG00000078480,11.9993637653377,6.97409927909501,1.42623738103463,4.88985870923943,1.00908380798112e-06,0.000161869526311199,Mrpl48-ps
ENSMUSG00000050505,29.3229037307652,7.00206605636261,1.43371966608436,4.88384600002454,1.04036340823718e-06,0.000165184230940516,Pcdh20
ENSMUSG00000022863,35.3946247443482,2.694211152784,0.555670417300726,4.8485776260533,1.24349870377755e-06,0.000195442826573522,Btg3
ENSMUSG00000087168,18.7848191546823,2.27569912992993,0.472742769277262,4.81382112604084,1.48071355301025e-06,0.000230399028848395,Gm15983
ENSMUSG00000024084,98.4840749047068,1.06792565743458,0.222039874186711,4.80961206335658,1.51223497085947e-06,0.000232974021253201,Qpct
ENSMUSG00000021772,327.770578151341,0.804786408708008,0.167422672336239,4.80691412625247,1.53277789104068e-06,0.000233823764554833,Nkiras1
ENSMUSG00000078881,16.4925984945465,6.80454349231078,1.42152817536365,4.78678060008912,1.69477929386987e-06,0.000256026852549661,Gm14434
ENSMUSG00000054863,26.4323764407425,-1.76877044812862,0.373869481397767,-4.73098376876284,2.23434387970718e-06,0.00033429221892542,Fam19a5
ENSMUSG00000003555,400.221267437656,1.94621898745632,0.413163779524108,4.71052663352538,2.47077507336673e-06,0.000366145334681775,Cyp17a1
ENSMUSG00000051639,14.9729196693178,19.2103948715229,4.09740770145824,4.68842650554058,2.75313755426679e-06,0.000404139814569728,Gm5812
ENSMUSG00000026103,73.9584338399761,2.14976797210371,0.459134305342679,4.68222031568564,2.83784235313509e-06,0.000412680626306374,Gls
ENSMUSG00000023805,116.182541207974,1.3954923758231,0.298576240936053,4.67382257693429,2.95644759900312e-06,0.000425947450374894,Synj2
ENSMUSG00000046580,10.1560163755266,3.77705708838546,0.815718919708087,4.63034140453322,3.65063308453154e-06,0.000518486191094611,Gm7862
ENSMUSG00000079662,74.3606119997049,-1.61243725006171,0.348295745831847,-4.62950601423704,3.66539081108016e-06,0.000518486191094611,NA
ENSMUSG00000020604,379.082117472188,1.02301577077086,0.221179770765638,4.62526824776779,3.74113903548241e-06,0.00052443354407303,Arsg
ENSMUSG00000003477,4856.69226689976,-1.55443754442291,0.336730993634125,-4.61625919148946,3.90718915652705e-06,0.000542820207817509,Inmt
ENSMUSG00000044788,1557.8654304364,-0.914101054207821,0.199035009096552,-4.59266466918084,4.37621950512469e-06,0.000602601553095046,Fads6
ENSMUSG00000022186,82.651884335252,2.98940530119701,0.654898317302677,4.56468618442851,5.00242071423222e-06,0.000682786546609239,Oxct1
ENSMUSG00000024130,2375.37836739244,1.43253606614618,0.314803644475334,4.55057014518909,5.35007473722738e-06,0.000723888373141374,Abca3
ENSMUSG00000058799,719.864516811473,0.771533185281933,0.171221945057923,4.50604147161703,6.60481841893183e-06,0.000885956677573959,Nap1l1
ENSMUSG00000020409,329.952299279083,0.945423044505321,0.210291375542244,4.49577659600883,6.93164856992286e-06,0.000921850014940169,Slu7
ENSMUSG00000060422,6.90932349682835,-5.20227287651512,1.15845449722679,-4.49070109267891,7.09891164024289e-06,0.000936093772221859,NA
ENSMUSG00000090015,87.9870219490507,-3.24275011540198,0.726365409367856,-4.464350963827,8.03118278111359e-06,0.0010501277653288,Gm15446
ENSMUSG00000027624,31.219823986014,-4.57283245763993,1.02908888125101,-4.44357386514661,8.84767613303647e-06,0.00114724867191706,Epb41l1
ENSMUSG00000085478,15.5654215547735,3.25033573745836,0.735728934607745,4.41784410611944,9.96902800413907e-06,0.00128196756813557,Gm11851
ENSMUSG00000037679,672.081364451835,-0.649464976525292,0.147450388327125,-4.4046338832586,1.05962682757874e-05,0.00135145847845289,Inf2
ENSMUSG00000033685,348.258995964326,-2.29399694535522,0.521715607236957,-4.39702572346721,1.09744343136404e-05,0.00138831055219711,Ucp2
