id,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,mgi_symbol
ENSMUSG00000090306,202.039973485047,-4.24718335984094,0.612248709764176,-6.93702296486154,4.00448753394515e-12,5.8769859048179e-08,Adh6-ps1
ENSMUSG00000025197,4979.65040188796,-1.84906876671682,0.271656201818165,-6.80665029673982,9.98973608833189e-12,7.33046834161794e-08,Cyp2c44
ENSMUSG00000033685,348.258995964326,4.85497641660358,0.747071150346173,6.4986800980789,8.10277536995322e-11,3.96387771098111e-07,Ucp2
ENSMUSG00000049723,347.96316540002,6.07346792457628,0.945311273460966,6.42483390930074,1.32013577194268e-10,4.45089119657672e-07,Mmp12
ENSMUSG00000074183,220.770819622613,4.44293241272172,0.693805170313311,6.40371764700942,1.51638429973314e-10,4.45089119657672e-07,Gsta1
ENSMUSG00000023992,205.245998720674,6.27926522173123,1.02334001636291,6.13604972084312,8.45986892810134e-10,2.06928393981359e-06,Trem2
ENSMUSG00000057103,2349.80175315788,-2.35067213761095,0.38730009839228,-6.06938172070913,1.28403618677367e-09,2.69207358244149e-06,Nat8f1
ENSMUSG00000057836,100.364469759398,-4.88861249150698,0.814507573686171,-6.00192392242943,1.94993067052236e-09,3.57714781507327e-06,Xlr3a
ENSMUSG00000038092,1637.47591142812,-4.41431756876676,0.740766612719009,-5.95912058261353,2.53598927561711e-09,4.13535317877297e-06,Hsd3b5
ENSMUSG00000085995,164.959112019248,-3.2525734503021,0.554151522301615,-5.86946587603486,4.37201323839731e-09,6.41636662867189e-06,Gm2788
ENSMUSG00000054477,486.750192580063,-1.57870095543364,0.272235339587534,-5.79903019874474,6.66995215699598e-09,8.89892889600664e-06,Kcnn2
ENSMUSG00000063730,1875.99613294809,-2.7082923199188,0.473861277663483,-5.71536955556457,1.09465865594211e-08,1.3387675362172e-05,Hsd3b2
ENSMUSG00000026547,370.749275993076,3.30016974777127,0.581557138917061,5.67471281311521,1.38921516297807e-08,1.45629440941901e-05,Tagln2
ENSMUSG00000074254,218.043054209107,6.62515705468427,1.16713903665975,5.6764077342875,1.37552692187203e-08,1.45629440941901e-05,Cyp2a4
ENSMUSG00000025175,192.463808155542,-2.01857183179292,0.366265402744468,-5.51122715022366,3.56340491940891e-08,3.26853316232783e-05,Fn3k
ENSMUSG00000050335,215.827366791329,9.91316281697354,1.795885116688,5.51993149498089,3.3913184745806e-08,3.26853316232783e-05,Lgals3
ENSMUSG00000003452,9.32246591314971,6.26551838183369,1.16510416126262,5.37764655740629,7.54657775839214e-08,6.51491618718606e-05,Bicd1
ENSMUSG00000030786,24.9396132490617,8.82282161882184,1.65405240903644,5.33406412675977,9.6038581358473e-08,6.79707810838118e-05,Itgam
ENSMUSG00000031659,34.2511134247795,6.72209340845537,1.26076200056359,5.33177031465926,9.72599075197634e-08,6.79707810838118e-05,Adcy7
ENSMUSG00000034652,122.389099537723,5.6213494066517,1.05376222968048,5.33455199694925,9.57807392039475e-08,6.79707810838118e-05,Cd300a
ENSMUSG00000095280,16.4622711544456,22.6935063104054,4.24585378832296,5.34486288077502,9.04855255488693e-08,6.79707810838118e-05,Gm21738
ENSMUSG00000021460,534.002856080325,-1.15853377743051,0.220331954406688,-5.25812872014057,1.45528645567123e-07,9.70808364701409e-05,Auh
ENSMUSG00000036594,126.871398120072,5.9689409044276,1.15452535397879,5.17003882492239,2.34045365202872e-07,0.00014934129477032,H2-Aa
ENSMUSG00000027323,50.7013334233517,4.75529040010685,0.923180052560796,5.15098911302971,2.59116231969089e-07,0.000156762059153562,Rad51
