id,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,mgi_symbol
ENSMUSG00000032080,4317.94994184038,-2.45777673731648,0.19997552168604,-12.2903879264542,1.02015299706055e-34,4.07576626150617e-31,Apoa4
ENSMUSG00000078673,7133.95766295972,5.22099775407707,0.504976739284667,10.3390856408019,4.68990850590432e-25,8.32771420365078e-22,Mup19
ENSMUSG00000066153,1495.50516547995,3.04851481729244,0.352603079874478,8.64574075296696,5.34573597476196e-18,5.33938791329193e-15,Mup21
ENSMUSG00000004631,97.8754203812314,-2.0721573208753,0.24331072347722,-8.51650634736329,1.64438646236127e-17,1.45994111416642e-14,Sgce
ENSMUSG00000074373,702.596461012921,-2.47819101962592,0.303181043193206,-8.17396428722842,2.98418184678888e-16,2.16773682243332e-13,Gm10680
ENSMUSG00000022528,651.889910846306,-2.57375097214152,0.33146145734816,-7.76485746708737,8.17370898154367e-15,5.22496172936198e-12,Hes1
ENSMUSG00000002233,165.949968038898,-1.9076749150296,0.249532339635481,-7.64500071540367,2.08944167654055e-14,1.1216365117328e-11,Rhoc
ENSMUSG00000026103,73.9584338399761,-2.39840139341182,0.332396758413382,-7.21547768654553,5.37449732919429e-13,1.99743818181056e-10,Gls
ENSMUSG00000031150,42.4487025090582,-2.9279154014409,0.406886144096827,-7.19590834910353,6.20462976014217e-13,2.20347084881849e-10,Ccdc120
ENSMUSG00000022863,35.3946247443482,-2.66951763670853,0.381785047564298,-6.99220059491446,2.70607581759885e-12,8.82567298796882e-10,Btg3
ENSMUSG00000022215,33.760927827066,2.50094575147364,0.359664128573019,6.95355903686095,3.56183791817569e-12,1.1196347302248e-09,Fitm1
ENSMUSG00000042712,243.640421127871,-0.953935899250579,0.147336407955072,-6.47454293538543,9.5099367639579e-11,2.33812768345863e-08,Wbp5
ENSMUSG00000046840,26.9079432092492,1.77584068442329,0.278401662417476,6.37870000129645,1.78597497144213e-10,4.19730382626716e-08,Hnf4aos
ENSMUSG00000039470,106.717181098644,-2.76162879630768,0.461476693104183,-5.98432995116445,2.17282456723697e-09,4.1836035432547e-07,Zdhhc2
ENSMUSG00000073405,45.5637834921523,-2.29339369856325,0.384201680309578,-5.96924432166799,2.38354958902001e-09,4.53470309311056e-07,C920025E04Rik
ENSMUSG00000096768,365.188533070057,2.89536615368367,0.495215161822696,5.84668317308167,5.01471317389555e-09,8.80660782769504e-07,Erdr1
ENSMUSG00000029994,680.903790737287,-0.506932266236515,0.0921173283045617,-5.50311516374506,3.7313850175667e-08,4.88780852178143e-06,Anxa4
ENSMUSG00000037679,672.081364451835,0.628361254033851,0.115852657143272,5.42379665281886,5.83462550586947e-08,7.2281511790155e-06,Inf2
ENSMUSG00000036667,46.1883470026863,-1.35399579217299,0.255850745342807,-5.29213151346818,1.20898897629926e-07,1.35110858952716e-05,Tcaf1
ENSMUSG00000028763,160.653775670449,-1.95787188981407,0.379195955391307,-5.16321933812207,2.42738426709649e-07,2.47082980716363e-05,Hspg2
ENSMUSG00000054942,17.6079059083277,-1.73899434403507,0.344382800461394,-5.04959696507844,4.42743162532887e-07,4.11365027932445e-05,Fam73a
ENSMUSG00000026344,12.1525075422414,2.58426539249864,0.533096938181278,4.84764628608665,1.24934901197913e-06,0.000100330887238384,Lypd1
ENSMUSG00000026933,231.674779264757,-1.3703497668344,0.290622153595295,-4.71522817473396,2.41440026493642e-06,0.000173804192044815,Camsap1
ENSMUSG00000020525,89.7434287056046,-0.805420224418194,0.173902264383435,-4.63145334693476,3.63107823323862e-06,0.000240781166993305,Ppm1d
ENSMUSG00000078881,16.4925984945465,-2.46675119352316,0.534996262916024,-4.61078210168799,4.0115685299274e-06,0.000258503534986975,Gm14434
ENSMUSG00000085810,10.5015167386677,-2.44323575288864,0.534006046393021,-4.57529604653661,4.75547043226614e-06,0.000295708844272549,Gm16325
